amps,cell,durs,expt,files,laser,laser_dur,laser_start,rep,spikes
80,8,1000,soundfile,lunatics.wav,1,100,0,3,-120.866666666664
80,8,1000,soundfile,lunatics.wav,1,100,0,3,-119.733333333329
80,8,1000,soundfile,lunatics.wav,1,100,0,3,-119.13333333333
80,8,1000,soundfile,lunatics.wav,1,100,0,3,-118.033333333329
80,8,1000,soundfile,lunatics.wav,1,100,0,3,-117.433333333331
80,8,1000,soundfile,lunatics.wav,1,100,0,3,-114.533333333334
80,8,1000,soundfile,lunatics.wav,1,100,0,3,-113.999999999997
80,8,1000,soundfile,lunatics.wav,1,100,0,3,-112.933333333331
80,8,1000,soundfile,lunatics.wav,1,100,0,3,-112.366666666667
80,8,1000,soundfile,lunatics.wav,1,100,0,3,-111.133333333328
80,8,1000,soundfile,lunatics.wav,1,100,0,3,-110.699999999994
80,8,1000,soundfile,lunatics.wav,1,100,0,3,-107.399999999998
80,8,1000,soundfile,lunatics.wav,1,100,0,3,-105.866666666664
80,8,1000,soundfile,lunatics.wav,1,100,0,3,-104.799999999997
80,8,1000,soundfile,lunatics.wav,1,100,0,3,-104.233333333333
80,8,1000,soundfile,lunatics.wav,1,100,0,3,-102.666666666664
80,8,1000,soundfile,lunatics.wav,1,100,0,3,-101.099999999995
80,8,1000,soundfile,lunatics.wav,1,100,0,3,-99.4666666666646
80,8,1000,soundfile,lunatics.wav,1,100,0,3,-98.399999999998
80,8,1000,soundfile,lunatics.wav,1,100,0,3,-97.8999999999957
80,8,1000,soundfile,lunatics.wav,1,100,0,3,-97.4999999999966
80,8,1000,soundfile,lunatics.wav,1,100,0,3,-96.3333333333338
80,8,1000,soundfile,lunatics.wav,1,100,0,3,-94.7666666666649
80,8,1000,soundfile,lunatics.wav,1,100,0,3,-94.2333333333281
80,8,1000,soundfile,lunatics.wav,1,100,0,3,-93.3333333333337
80,8,1000,soundfile,lunatics.wav,1,100,0,3,-91.7666666666648
80,8,1000,soundfile,lunatics.wav,1,100,0,3,-90.2333333333303
80,8,1000,soundfile,lunatics.wav,1,100,0,3,-88.5333333333307
80,8,1000,soundfile,lunatics.wav,1,100,0,3,-87.133333333334
80,8,1000,soundfile,lunatics.wav,1,100,0,3,902.533333333338
80,8,1000,soundfile,lunatics.wav,1,100,0,3,904.500000000006
80,8,1000,soundfile,lunatics.wav,1,100,0,3,906.200000000006
80,8,1000,soundfile,lunatics.wav,1,100,0,3,906.433333333332
80,8,1000,soundfile,lunatics.wav,1,100,0,3,911.633333333334
80,8,1000,soundfile,lunatics.wav,1,100,0,3,913.400000000003
80,8,1000,soundfile,lunatics.wav,1,100,0,3,914.300000000004
80,8,1000,soundfile,lunatics.wav,1,100,0,3,915.233333333333
80,8,1000,soundfile,lunatics.wav,1,100,0,3,915.833333333339
80,8,1000,soundfile,lunatics.wav,1,100,0,3,920.366666666666
80,8,1000,soundfile,lunatics.wav,1,100,0,3,920.8
80,8,1000,soundfile,lunatics.wav,1,100,0,3,922.366666666669
80,8,1000,soundfile,lunatics.wav,1,100,0,3,923.900000000003
80,8,1000,soundfile,lunatics.wav,1,100,0,3,924.833333333339
80,8,1000,soundfile,lunatics.wav,1,100,0,3,925.600000000003
80,8,1000,soundfile,lunatics.wav,1,100,0,3,926.500000000004
80,8,1000,soundfile,lunatics.wav,1,100,0,3,926.833333333335
80,8,1000,soundfile,lunatics.wav,1,100,0,3,927.199999999999
80,8,1000,soundfile,lunatics.wav,1,100,0,3,928.266666666666
80,8,1000,soundfile,lunatics.wav,1,100,0,3,928.733333333334
80,8,1000,soundfile,lunatics.wav,1,100,0,3,930.300000000003
80,8,1000,soundfile,lunatics.wav,1,100,0,3,931.200000000004
80,8,1000,soundfile,lunatics.wav,1,100,0,3,931.766666666668
80,8,1000,soundfile,lunatics.wav,1,100,0,3,932.600000000001
80,8,1000,soundfile,lunatics.wav,1,100,0,3,933.333333333337
80,8,1000,soundfile,lunatics.wav,1,100,0,3,934.16666666667
80,8,1000,soundfile,lunatics.wav,1,100,0,3,934.733333333334
80,8,1000,soundfile,lunatics.wav,1,100,0,3,935.033333333337
80,8,1000,soundfile,lunatics.wav,1,100,0,3,935.733333333339
80,8,1000,soundfile,lunatics.wav,1,100,0,3,936.466666666668
80,8,1000,soundfile,lunatics.wav,1,100,0,3,937.266666666666
80,8,1000,soundfile,lunatics.wav,1,100,0,3,938.033333333337
80,8,1000,soundfile,lunatics.wav,1,100,0,3,938.866666666669
80,8,1000,soundfile,lunatics.wav,1,100,0,3,939.633333333333
80,8,1000,soundfile,lunatics.wav,1,100,0,3,940.466666666666
80,8,1000,soundfile,lunatics.wav,1,100,0,3,941.233333333337
80,8,1000,soundfile,lunatics.wav,1,100,0,3,942
80,8,1000,soundfile,lunatics.wav,1,100,0,3,942.800000000005
80,8,1000,soundfile,lunatics.wav,1,100,0,3,942.900000000002
80,8,1000,soundfile,lunatics.wav,1,100,0,3,943.666666666672
80,8,1000,soundfile,lunatics.wav,1,100,0,3,944.466666666671
80,8,1000,soundfile,lunatics.wav,1,100,0,3,946.066666666667
80,8,1000,soundfile,lunatics.wav,1,100,0,3,947.66666666667
80,8,1000,soundfile,lunatics.wav,1,100,0,3,984.366666666666
80,8,1000,soundfile,lunatics.wav,1,100,0,3,984.966666666672
80,8,1000,soundfile,lunatics.wav,1,100,0,3,986.233333333338
80,8,1000,soundfile,lunatics.wav,1,100,0,3,986.800000000002
80,8,1000,soundfile,lunatics.wav,1,100,0,3,988
80,8,1000,soundfile,lunatics.wav,1,100,0,3,989.866666666671
80,8,1000,soundfile,lunatics.wav,1,100,0,3,989.933333333333
80,8,1000,soundfile,lunatics.wav,1,100,0,3,994.066666666669
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1030.4
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1031.66666666667
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1032.1
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1032.86666666667
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1033.4
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1033.8
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1035.16666666667
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1035.56666666667
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1038.46666666667
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1040.20000000001
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1040.76666666667
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1042
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1042.56666666667
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1043.66666666667
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1044.23333333334
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1047.06666666667
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1047.63333333334
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1048.7
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1049.26666666667
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1051
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1054.23333333334
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1055.83333333333
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1056.86666666667
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1057.43333333334
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1059
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1062.2
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1063.76666666667
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1064.3
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1065.2
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1065.86666666667
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1066.76666666667
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1067.43333333333
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1068.33333333334
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1069.86666666667
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1071.43333333334
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1072.9
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1074.66666666667
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1484.2
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1486.16666666667
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1486.46666666667
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1487.9
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1488
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1490.83333333333
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1493.33333333333
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1495.03333333334
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1495.93333333333
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1496.86666666667
80,8,1000,soundfile,lunatics.wav,1,100,0,3,1497.63333333333
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-489.766666666668
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-487.933333333334
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-487.633333333334
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-486.100000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-485.866666666667
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-480.633333333334
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-478.866666666668
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-478.100000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-477.000000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-476.433333333334
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-471.533333333334
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-469.966666666668
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-469.066666666667
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-468.633333333334
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-468.300000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-467.4
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-466.833333333335
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-465.133333333334
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-464.233333333334
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-463.733333333335
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-462.000000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-461.266666666668
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-460.433333333334
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-459.700000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-458.966666666668
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-458.133333333334
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-457.400000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-455.833333333334
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-455.033333333334
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-454.266666666667
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-453.433333333335
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-452.666666666667
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-451.900000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-451.800000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-451.066666666668
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-450.300000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-449.500000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-449.400000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-448.600000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-447.833333333334
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-446.233333333335
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-444.666666666667
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-412.533333333334
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-412.100000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-410.366666666667
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-409.666666666667
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-409.100000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-408.700000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-408.000000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-407.933333333334
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-407.366666666667
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-406.100000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-405.533333333334
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-404.333333333335
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-402.466666666667
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-402.366666666667
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-398.200000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-361.900000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-360.633333333334
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-360.200000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-358.900000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-358.466666666668
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-357.200000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-353.866666666668
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-352.100000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-351.533333333334
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-350.300000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-349.733333333334
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-348.666666666667
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-348.066666666668
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-346.833333333334
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-346.433333333334
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-345.200000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-343.633333333334
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-343.066666666668
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-341.333333333334
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-338.066666666667
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-336.500000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-335.433333333334
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-334.866666666668
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-333.766666666667
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-333.333333333334
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-333.233333333334
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-331.766666666668
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-331.666666666668
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-330.133333333334
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-328.566666666668
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-328.033333333334
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-327.000000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-325.433333333335
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-323.866666666667
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-322.300000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-320.900000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-319.300000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-317.800000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-317.500000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-63.0333333333342
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-60.8666666666675
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-60.5000000000011
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-60.033333333334
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-58.2000000000011
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-57.8333333333338
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-57.3666666666677
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-55.6666666666672
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-55.200000000001
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-54.8666666666673
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-54.5000000000009
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-54.0333333333338
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-53.6666666666674
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-52.033333333334
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-51.6666666666676
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-49.7000000000005
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-49.3333333333341
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-48.8333333333344
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-31.8000000000005
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-31.4666666666676
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-31.1000000000012
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-30.6333333333342
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-28.1333333333347
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-27.8000000000009
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-27.4333333333345
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-26.9333333333339
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-24.8000000000008
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-24.466666666668
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-24.1000000000007
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-23.7666666666678
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-21.933333333334
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-21.4666666666679
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-20.433333333334
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-18.9333333333339
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-18.6000000000011
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-15.9333333333347
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-15.6000000000009
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-13.6000000000012
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-11.4333333333345
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-10.9333333333339
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-9.63333333333427
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-9.30000000000053
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-8.60000000000127
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-7.76666666666781
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-7.30000000000075
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-6.93333333333435
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-6.46666666666729
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-4.7666666666677
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-4.26666666666797
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-3.93333333333423
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-3.43333333333451
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-1.26666666666786
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-0.766666666667248
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,-0.433333333334396
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,0.0666666666653271
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,2.23333333333198
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,2.56666666666572
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,3.06666666666544
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,3.39999999999918
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,5.56666666666583
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,5.89999999999868
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,7.39999999999874
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,9.06666666666567
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,9.39999999999941
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,12.0666666666658
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,14.2333333333324
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,14.5666666666662
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,14.9333333333326
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,15.2666666666654
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,16.5999999999995
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,17.5999999999989
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,18.2666666666655
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,18.9333333333321
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,19.3999999999992
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,21.0999999999988
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,21.5999999999994
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,22.7333333333322
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,23.0999999999995
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,23.5999999999992
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,25.0999999999992
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,25.4333333333321
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,26.233333333332
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,27.8999999999989
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,28.2666666666653
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,28.7666666666659
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,29.2333333333321
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,29.5999999999994
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,30.2999999999987
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,31.7333333333325
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,32.0666666666654
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,32.7333333333328
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,33.0999999999992
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,33.599999999999
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,35.5999999999987
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,36.3999999999987
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,42.3999999999989
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,46.5999999999989
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,47.3999999999988
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,51.7666666666656
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,53.5999999999994
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,56.7666666666655
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,57.599999999999
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,58.0999999999987
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,60.0999999999994
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,60.3999999999987
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,61.5666666666659
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,62.266666666666
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,63.0999999999995
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,63.5666666666657
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,63.9333333333321
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,65.2333333333326
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,65.599999999999
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,66.0666666666661
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,66.3999999999989
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,67.2999999999995
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,68.5666666666656
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,69.0666666666662
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,70.3999999999994
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,72.733333333332
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,73.0666666666657
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,74.8999999999995
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,75.2666666666659
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,77.0666666666662
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,77.399999999999
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,79.066666666666
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,79.3999999999988
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,81.3999999999995
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,81.7666666666659
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,82.0666666666661
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,83.7333333333321
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,84.0999999999994
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,84.5666666666656
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,86.0999999999992
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,86.433333333332
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,86.8999999999991
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,88.4333333333327
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,88.8999999999989
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,90.2333333333321
80,8,1000,soundfile,lunatics.wav,0,NaN,NaN,1,90.5999999999993
