amps,cell,dur,expt,freqs,rep,spikes
70,15,25,tuning_curve,19027.3,12,-11.8333333332572
70,15,25,tuning_curve,22627.4,12,-82.7999999999491
70,15,25,tuning_curve,22627.4,12,161.000000000058
70,15,25,tuning_curve,26908.7,12,-31.1999999999557
70,15,25,tuning_curve,26908.7,12,16.6666666667226
70,15,25,tuning_curve,26908.7,12,157.100000000057
70,15,25,tuning_curve,38054.6,12,14.1333333333336
70,15,25,tuning_curve,53817.4,12,130.200000000087
70,15,25,tuning_curve,53817.4,12,148.633333333422
70,15,25,tuning_curve,4756.83,13,11.4666666667063
70,15,25,tuning_curve,4756.83,13,92.2333333333683
70,15,25,tuning_curve,8000,13,54.1333333334109
70,15,25,tuning_curve,8000,13,129.366666666741
70,15,25,tuning_curve,11313.7,13,-50.899999999956
70,15,25,tuning_curve,16000,13,-51.8333333332919
70,15,25,tuning_curve,16000,13,-36.9999999999493
70,15,25,tuning_curve,16000,13,187.133333333378
70,15,25,tuning_curve,19027.3,13,6.3000000000244
70,15,25,tuning_curve,22627.4,13,-60.1666666666461
70,15,25,tuning_curve,26908.7,13,119.799999999998
70,15,25,tuning_curve,26908.7,13,189.766666666657
70,15,25,tuning_curve,32000,13,20.2666666667426
70,15,25,tuning_curve,38054.6,13,-78.8999999999618
70,15,25,tuning_curve,38054.6,13,-70.166666666637
70,15,25,tuning_curve,38054.6,13,-55.2333333333053
70,15,25,tuning_curve,45254.8,13,19.2333333334034
70,15,25,tuning_curve,53817.4,13,-47.7666666666039
70,15,25,tuning_curve,64000,13,-42.6000000000073
70,15,25,tuning_curve,4000,14,-9.89999999993074
70,15,25,tuning_curve,4756.83,14,63.5333333333392
70,15,25,tuning_curve,8000,14,143.033333333364
70,15,25,tuning_curve,11313.7,14,-45.3666666666095
70,15,25,tuning_curve,11313.7,14,180.066666666704
70,15,25,tuning_curve,13454.3,14,114.499999999964
70,15,25,tuning_curve,16000,14,159.266666666696
70,15,25,tuning_curve,22627.4,14,-53.5666666666259
70,15,25,tuning_curve,32000,14,73.8000000000625
70,15,25,tuning_curve,45254.8,14,10.066666666745
70,15,25,tuning_curve,53817.4,14,-51.3666666665813
70,15,25,tuning_curve,53817.4,14,-2.19999999993092
70,15,25,tuning_curve,4000,15,134.166666666715
70,15,25,tuning_curve,4756.83,15,53.4333333334018
70,15,25,tuning_curve,8000,15,63.0999999999915
70,15,25,tuning_curve,13454.3,15,57.9666666666867
70,15,25,tuning_curve,13454.3,15,126.466666666687
70,15,25,tuning_curve,13454.3,15,194.933333333353
70,15,25,tuning_curve,19027.3,15,20.3333333333831
70,15,25,tuning_curve,22627.4,15,20.700000000005
70,15,25,tuning_curve,26908.7,15,180.733333333393
70,15,25,tuning_curve,32000,15,20.666666666699
70,15,25,tuning_curve,38054.6,15,11.9333333334168
70,15,25,tuning_curve,45254.8,15,159.199999999998
70,15,25,tuning_curve,64000,15,-93.8666666665995
70,15,25,tuning_curve,4000,16,-23.7999999999658
70,15,25,tuning_curve,4000,16,-0.699999999966394
70,15,25,tuning_curve,4000,16,123.300000000057
70,15,25,tuning_curve,4756.83,16,-99.3666666666684
70,15,25,tuning_curve,4756.83,16,-13.6333333333596
70,15,25,tuning_curve,4756.83,16,121.533333333332
70,15,25,tuning_curve,8000,16,-43.8666666666165
70,15,25,tuning_curve,8000,16,17.2000000000594
70,15,25,tuning_curve,8000,16,88.400000000064
70,15,25,tuning_curve,9513.66,16,-82.9666666666355
70,15,25,tuning_curve,9513.66,16,9.13333333338073
70,15,25,tuning_curve,9513.66,16,70.2000000000282
70,15,25,tuning_curve,9513.66,16,132.100000000037
70,15,25,tuning_curve,9513.66,16,141.533333333371
70,15,25,tuning_curve,11313.7,16,67.8000000000054
70,15,25,tuning_curve,11313.7,16,132.733333333363
70,15,25,tuning_curve,11313.7,16,147.36666666667
70,15,25,tuning_curve,19027.3,16,182.299999999998
70,15,25,tuning_curve,19027.3,16,197.86666666667
70,15,25,tuning_curve,22627.4,16,-23.1333333333055
70,15,25,tuning_curve,26908.7,16,-27.3666666666372
70,15,25,tuning_curve,26908.7,16,-20.0999999999851
70,15,25,tuning_curve,26908.7,16,22.500000000008
70,15,25,tuning_curve,26908.7,16,169.766666666675
70,15,25,tuning_curve,32000,16,-48.1666666666172
70,15,25,tuning_curve,32000,16,22.1000000000515
70,15,25,tuning_curve,8000,17,-28.3333333333076
70,15,25,tuning_curve,8000,17,61.6666666666674
70,15,25,tuning_curve,9513.66,17,-98.7333333332572
70,15,25,tuning_curve,9513.66,17,45.4666666667549
70,15,25,tuning_curve,9513.66,17,49.2333333334045
70,15,25,tuning_curve,16000,17,-61.8666666666172
70,15,25,tuning_curve,19027.3,17,-37.7666666665846
70,15,25,tuning_curve,22627.4,17,52.4666666666462
70,15,25,tuning_curve,32000,17,17.5999999999874
70,15,25,tuning_curve,45254.8,17,-50.7333333333406
70,15,25,tuning_curve,53817.4,17,-69.3666666666672
70,15,25,tuning_curve,53817.4,17,-14.0666666666789
70,15,25,tuning_curve,53817.4,17,20.2999999999918
70,15,25,tuning_curve,53817.4,17,27.499999999975
70,15,25,tuning_curve,4000,18,-86.1999999999625
70,15,25,tuning_curve,6727.17,18,127.466666666663
70,15,25,tuning_curve,13454.3,18,56.7333333333977
70,15,25,tuning_curve,16000,18,-27.3999999999148
70,15,25,tuning_curve,19027.3,18,-77.5333333333208
70,15,25,tuning_curve,22627.4,18,146.999999999991
70,15,25,tuning_curve,32000,18,-95.5333333332646
70,15,25,tuning_curve,32000,18,-61.1333333332595
70,15,25,tuning_curve,53817.4,18,-65.4666666666515
70,15,25,tuning_curve,53817.4,18,-4.29999999997221
70,15,25,tuning_curve,53817.4,18,56.2666666666871
70,15,25,tuning_curve,64000,18,6.66666666674587
70,15,25,tuning_curve,4756.83,19,75.4666666666992
70,15,25,tuning_curve,4756.83,19,111.733333333376
70,15,25,tuning_curve,5656.85,19,56.0666666666805
70,15,25,tuning_curve,5656.85,19,145.533333333361
70,15,25,tuning_curve,8000,19,106.566666666708
70,15,25,tuning_curve,8000,19,193.00000000004
70,15,25,tuning_curve,9513.66,19,-25.5333333332999
70,15,25,tuning_curve,9513.66,19,173.200000000008
70,15,25,tuning_curve,16000,19,-68.8333333332594
70,15,25,tuning_curve,16000,19,-39.0999999999053
70,15,25,tuning_curve,38054.6,19,-79.9666666666781
70,15,25,tuning_curve,45254.8,19,14.500000000055
70,15,25,tuning_curve,45254.8,19,158.833333333405
70,15,25,tuning_curve,4000,20,99.6999999999844
70,15,25,tuning_curve,5656.85,20,156.166666666707
70,15,25,tuning_curve,6727.17,20,-85.8333333333121
70,15,25,tuning_curve,6727.17,20,181.00000000004
70,15,25,tuning_curve,8000,20,-57.9333333332954
70,15,25,tuning_curve,8000,20,-31.4333333332968
70,15,25,tuning_curve,8000,20,-23.8999999999407
70,15,25,tuning_curve,8000,20,-12.9999999999484
70,15,25,tuning_curve,8000,20,198.833333333369
70,15,25,tuning_curve,9513.66,20,142.600000000073
70,15,25,tuning_curve,16000,20,-81.299999999942
70,15,25,tuning_curve,19027.3,20,-51.8333333333487
70,15,25,tuning_curve,22627.4,20,17.1666666666681
70,15,25,tuning_curve,38054.6,20,24.2666666666764
70,15,25,tuning_curve,38054.6,20,93.733333333347
70,15,25,tuning_curve,53817.4,20,194.233333333329
70,15,25,tuning_curve,64000,20,7.80000000000314
70,13,25,tuning_curve,4000,1,48.1999999999969
70,13,25,tuning_curve,4000,1,100.93333333333
70,13,25,tuning_curve,5656.85,1,-27.0999999999959
70,13,25,tuning_curve,5656.85,1,-21.0666666666626
70,13,25,tuning_curve,9513.66,1,-68.0666666666125
70,13,25,tuning_curve,19027.3,1,135.066666666683
70,13,25,tuning_curve,26908.7,1,11.9000000000185
70,13,25,tuning_curve,32000,1,-39.6333333332839
70,13,25,tuning_curve,38054.6,1,84.0000000000476
70,13,25,tuning_curve,45254.8,1,-45.9999999999807
70,13,25,tuning_curve,53817.4,1,51.8999999999945
70,13,25,tuning_curve,64000,1,8.63333333340588
70,13,25,tuning_curve,64000,1,134.300000000072
70,13,25,tuning_curve,4000,2,134.033333333374
70,13,25,tuning_curve,9513.66,2,-17.3666666666392
70,13,25,tuning_curve,16000,2,199.966666666665
70,13,25,tuning_curve,19027.3,2,43.1000000000132
70,13,25,tuning_curve,22627.4,2,14.1999999999953
70,13,25,tuning_curve,26908.7,2,166.699999999983
70,13,25,tuning_curve,32000,2,129.433333333346
70,13,25,tuning_curve,38054.6,2,18.0999999999969
70,13,25,tuning_curve,45254.8,2,-45.1666666666029
70,13,25,tuning_curve,5656.85,3,-94.6666666666616
70,13,25,tuning_curve,6727.17,3,156.633333333414
70,13,25,tuning_curve,9513.66,3,-0.833333333250863
70,13,25,tuning_curve,9513.66,3,48.4666666667515
70,13,25,tuning_curve,11313.7,3,-62.100000000008
70,13,25,tuning_curve,11313.7,3,185.633333333325
70,13,25,tuning_curve,13454.3,3,183.700000000087
70,13,25,tuning_curve,16000,3,-91.3999999999895
70,13,25,tuning_curve,19027.3,3,-61.7666666666281
70,13,25,tuning_curve,38054.6,3,35.0333333333914
70,13,25,tuning_curve,38054.6,3,134.166666666726
70,13,25,tuning_curve,45254.8,3,78.6666666667202
70,13,25,tuning_curve,53817.4,3,172.100000000064
70,13,25,tuning_curve,4000,4,-73.4333333333339
70,13,25,tuning_curve,4000,4,-22.8666666666655
70,13,25,tuning_curve,9513.66,4,149.033333333357
70,13,25,tuning_curve,13454.3,4,-53.633333333245
70,13,25,tuning_curve,16000,4,91.6000000000139
70,13,25,tuning_curve,19027.3,4,-70.6666666665825
70,13,25,tuning_curve,26908.7,4,-56.8333333332802
70,13,25,tuning_curve,38054.6,4,2.63333333332127
70,13,25,tuning_curve,38054.6,4,9.33333333332342
70,13,25,tuning_curve,38054.6,4,21.9999999999914
70,13,25,tuning_curve,38054.6,4,59.599999999989
70,13,25,tuning_curve,4000,5,47.9666666667242
70,13,25,tuning_curve,4000,5,50.3333333333913
70,13,25,tuning_curve,4000,5,78.8666666667268
70,13,25,tuning_curve,6727.17,5,-65.7666666666259
70,13,25,tuning_curve,8000,5,-21.5333333333376
70,13,25,tuning_curve,16000,5,114.866666666749
70,13,25,tuning_curve,16000,5,117.600000000088
70,13,25,tuning_curve,19027.3,5,-92.7000000000149
70,13,25,tuning_curve,19027.3,5,4.5333333333204
70,13,25,tuning_curve,38054.6,5,-33.7666666666507
70,13,25,tuning_curve,38054.6,5,12.1666666666798
70,13,25,tuning_curve,4756.83,6,104.333333333336
70,13,25,tuning_curve,5656.85,6,30.699999999996
70,13,25,tuning_curve,6727.17,6,-51.8666666666405
70,13,25,tuning_curve,9513.66,6,2.36666666673102
70,13,25,tuning_curve,9513.66,6,79.1333333333952
70,13,25,tuning_curve,11313.7,6,-10.0333333332969
70,13,25,tuning_curve,19027.3,6,-88.7333333332947
70,13,25,tuning_curve,19027.3,6,150.533333333371
70,13,25,tuning_curve,26908.7,6,-7.7666666666687
70,13,25,tuning_curve,45254.8,6,-15.2666666665979
70,13,25,tuning_curve,64000,6,7.83333333331626
70,13,25,tuning_curve,64000,6,169.733333333319
70,13,25,tuning_curve,5656.85,7,-43.8666666665952
70,13,25,tuning_curve,6727.17,7,83.3333333333286
70,13,25,tuning_curve,19027.3,7,-17.2333333332659
70,13,25,tuning_curve,26908.7,7,10.1333333333571
70,13,25,tuning_curve,26908.7,7,143.933333333351
70,13,25,tuning_curve,32000,7,-7.59999999995387
70,13,25,tuning_curve,38054.6,7,-84.933333333268
70,13,25,tuning_curve,38054.6,7,23.7333333333964
70,13,25,tuning_curve,38054.6,7,87.9666666667305
70,13,25,tuning_curve,45254.8,7,16.399999999976
70,13,25,tuning_curve,45254.8,7,17.099999999985
70,13,25,tuning_curve,45254.8,7,128.299999999982
70,13,25,tuning_curve,53817.4,7,-12.0666666666125
70,13,25,tuning_curve,53817.4,7,103.06666666672
70,13,25,tuning_curve,8000,8,-34.3999999999198
70,13,25,tuning_curve,9513.66,8,-9.5666666666574
70,13,25,tuning_curve,9513.66,8,110.666666666674
70,13,25,tuning_curve,11313.7,8,55.6999999999732
70,13,25,tuning_curve,19027.3,8,132.966666666718
70,13,25,tuning_curve,22627.4,8,-38.2999999999925
70,13,25,tuning_curve,32000,8,11.9666666666944
70,13,25,tuning_curve,38054.6,8,-75.0666666665865
70,13,25,tuning_curve,38054.6,8,17.3333333334114
70,13,25,tuning_curve,45254.8,8,-22.3333333332789
70,13,25,tuning_curve,64000,8,96.2666666666792
70,13,25,tuning_curve,64000,8,127.366666666674
70,13,25,tuning_curve,4000,9,-70.1333333332599
70,13,25,tuning_curve,4756.83,9,2.56666666668082
70,13,25,tuning_curve,4756.83,9,176.13333333334
70,13,25,tuning_curve,6727.17,9,-26.1666666666542
70,13,25,tuning_curve,11313.7,9,46.1666666666929
70,13,25,tuning_curve,11313.7,9,172.833333333358
70,13,25,tuning_curve,13454.3,9,114.400000000032
70,13,25,tuning_curve,32000,9,-74.1999999999763
70,13,25,tuning_curve,45254.8,9,8.40000000005148
70,13,25,tuning_curve,45254.8,9,83.6666666667156
70,13,25,tuning_curve,45254.8,9,138.566666666719
70,13,25,tuning_curve,53817.4,9,-52.2333333333478
70,13,25,tuning_curve,53817.4,9,-25.966666666676
70,13,25,tuning_curve,53817.4,9,19.1333333333148
70,13,25,tuning_curve,4756.83,10,27.4000000000285
70,13,25,tuning_curve,5656.85,10,-96.800000000016
70,13,25,tuning_curve,5656.85,10,151.499999999984
70,13,25,tuning_curve,6727.17,10,-60.4999999999478
70,13,25,tuning_curve,8000,10,86.1666666667418
70,13,25,tuning_curve,11313.7,10,-71.2999999999795
70,13,25,tuning_curve,11313.7,10,-17.9333333333176
70,13,25,tuning_curve,13454.3,10,184.433333333388
70,13,25,tuning_curve,16000,10,-93.3666666666539
70,13,25,tuning_curve,19027.3,10,-90.199999999939
70,13,25,tuning_curve,19027.3,10,-23.3666666666039
70,13,25,tuning_curve,26908.7,10,-75.4000000000161
70,13,25,tuning_curve,26908.7,10,-9.53333333335138
70,13,25,tuning_curve,32000,10,10.7666666666546
70,13,25,tuning_curve,32000,10,113.766666666649
70,13,25,tuning_curve,45254.8,10,4.43333333336682
70,13,25,tuning_curve,45254.8,10,49.7333333333643
70,13,25,tuning_curve,4000,11,-46.4999999999947
70,13,25,tuning_curve,13454.3,11,140.699999999981
70,13,25,tuning_curve,19027.3,11,68.9333333333906
70,13,25,tuning_curve,22627.4,11,3.0666666666832
70,13,25,tuning_curve,22627.4,11,5.23333333335074
70,13,25,tuning_curve,26908.7,11,2.50000000002615
70,13,25,tuning_curve,53817.4,11,-49.4000000000199
70,13,25,tuning_curve,64000,11,-35.766666666575
70,13,25,tuning_curve,64000,11,-26.6999999999058
70,13,25,tuning_curve,64000,11,59.1333333334205
70,13,25,tuning_curve,4000,12,-50.4333333332738
70,13,25,tuning_curve,13454.3,12,-49.9999999999261
70,13,25,tuning_curve,16000,12,139.600000000016
70,13,25,tuning_curve,26908.7,12,-51.933333333281
70,13,25,tuning_curve,38054.6,12,75.800000000001
70,13,25,tuning_curve,53817.4,12,121.866666666747
70,13,25,tuning_curve,64000,12,103.733333333324
70,13,25,tuning_curve,6727.17,13,15.366666666722
70,13,25,tuning_curve,6727.17,13,20.9000000000543
70,13,25,tuning_curve,6727.17,13,62.7000000000493
70,13,25,tuning_curve,8000,13,5.66666666674109
70,13,25,tuning_curve,8000,13,144.300000000072
70,13,25,tuning_curve,11313.7,13,142.266666666714
70,13,25,tuning_curve,13454.3,13,117.333333333335
70,13,25,tuning_curve,16000,13,-98.0333333332908
70,13,25,tuning_curve,16000,13,-57.6333333332855
70,13,25,tuning_curve,16000,13,27.2333333333847
70,13,25,tuning_curve,16000,13,149.500000000046
70,13,25,tuning_curve,16000,13,185.433333333378
70,13,25,tuning_curve,19027.3,13,81.4666666666852
70,13,25,tuning_curve,19027.3,13,195.733333333351
70,13,25,tuning_curve,45254.8,13,152.166666666744
70,13,25,tuning_curve,53817.4,13,157.16666666674
70,13,25,tuning_curve,64000,13,-59.733333333341
70,13,25,tuning_curve,4756.83,14,150.000000000006
70,13,25,tuning_curve,5656.85,14,-35.6333333333225
70,13,25,tuning_curve,5656.85,14,11.5000000000123
70,13,25,tuning_curve,11313.7,14,-47.1666666666124
70,13,25,tuning_curve,19027.3,14,198.066666666733
70,13,25,tuning_curve,45254.8,14,29.3000000000632
70,13,25,tuning_curve,53817.4,14,-66.2333333332583
70,13,25,tuning_curve,53817.4,14,-34.1333333332443
70,13,25,tuning_curve,53817.4,14,82.2000000000855
70,13,25,tuning_curve,53817.4,14,88.1333333334169
70,13,25,tuning_curve,53817.4,14,101.533333333407
70,13,25,tuning_curve,64000,14,-95.3999999999837
70,13,25,tuning_curve,4000,15,-68.5666666666123
70,13,25,tuning_curve,5656.85,15,-95.9333333333348
70,13,25,tuning_curve,5656.85,15,-14.3333333333544
70,13,25,tuning_curve,5656.85,15,75.0333333333231
70,13,25,tuning_curve,6727.17,15,-16.7666666666832
70,13,25,tuning_curve,6727.17,15,-5.13333333336163
70,13,25,tuning_curve,6727.17,15,186.199999999985
70,13,25,tuning_curve,8000,15,-23.8333333333287
70,13,25,tuning_curve,9513.66,15,141.10000000008
70,13,25,tuning_curve,26908.7,15,3.9000000000442
70,13,25,tuning_curve,38054.6,15,143.133333333395
70,13,25,tuning_curve,45254.8,15,13.7333333333345
70,13,25,tuning_curve,45254.8,15,68.3666666666625
70,13,25,tuning_curve,4756.83,16,-17.6333333333503
70,13,25,tuning_curve,4756.83,16,-16.900000000021
70,13,25,tuning_curve,8000,16,15.2333333333843
70,13,25,tuning_curve,11313.7,16,69.2666666666923
70,13,25,tuning_curve,11313.7,16,167.700000000025
70,13,25,tuning_curve,13454.3,16,130.766666666716
70,13,25,tuning_curve,19027.3,16,-46.5333333333433
70,13,25,tuning_curve,19027.3,16,-16.3000000000011
70,13,25,tuning_curve,19027.3,16,188.999999999993
70,13,25,tuning_curve,32000,16,41.2333333333663
70,13,25,tuning_curve,38054.6,16,-15.599999999921
70,13,25,tuning_curve,64000,16,3.39999999999918
70,13,25,tuning_curve,4756.83,17,42.2000000000367
70,13,25,tuning_curve,19027.3,17,52.8000000000759
70,13,25,tuning_curve,22627.4,17,-70.3000000000316
70,13,25,tuning_curve,22627.4,17,25.433333333325
70,13,25,tuning_curve,32000,17,-54.3666666666809
70,13,25,tuning_curve,53817.4,17,169.066666666652
70,13,25,tuning_curve,4000,18,-76.7666666666287
70,13,25,tuning_curve,4000,18,8.83333333337077
70,13,25,tuning_curve,4756.83,18,-90.4999999999632
70,13,25,tuning_curve,4756.83,18,-20.7666666666171
70,13,25,tuning_curve,4756.83,18,-19.1999999999553
70,13,25,tuning_curve,5656.85,18,-18.8999999999453
70,13,25,tuning_curve,6727.17,18,-37.2666666666817
70,13,25,tuning_curve,9513.66,18,44.9333333334039
70,13,25,tuning_curve,9513.66,18,118.666666666741
70,13,25,tuning_curve,9513.66,18,192.166666666736
70,13,25,tuning_curve,11313.7,18,6.13333333330957
70,13,25,tuning_curve,13454.3,18,-54.9333333332527
70,13,25,tuning_curve,13454.3,18,-44.1666666665981
70,13,25,tuning_curve,13454.3,18,9.40000000008467
70,13,25,tuning_curve,19027.3,18,16.900000000021
70,13,25,tuning_curve,32000,18,15.333333333416
70,13,25,tuning_curve,64000,18,87.4666666667565
70,13,25,tuning_curve,64000,18,125.066666666754
70,13,25,tuning_curve,4000,19,8.73333333333903
70,13,25,tuning_curve,5656.85,19,29.9666666666951
70,13,25,tuning_curve,8000,19,177.300000000031
70,13,25,tuning_curve,9513.66,19,-31.9666666666478
